Date&Time,GHI,DHI,DNI,GTI,Temperature,GTI Loss,Irradiance Shading Loss,IAM Loss,Soiling and Snow Loss,Nominal Energy,Irradiance Level Loss,Shading Electrical Loss,Temperature Loss,Module Quality Loss,Optimizer Max Input Current Loss,Yield Factor Loss,Optimizer Loss,Rear Side Shading Electrical Loss,LID Loss,Ohmic Loss,String Clipping Loss,Array Energy,PV Inverter Efficiency Loss,AC-coupled Inverter Efficiency Loss,Clipping Loss,System Unavailability Loss,Export Limitation Loss,Battery charge,Battery Discharge,Battery State Of Energy,Inverter Output,DC Inverter Output,AC Inverter Output,Consumption,Self-consumption,Imported,Exported,Performance Ratio,ExportedPrice
,W/m^2,W/m^2,W/m^2,W/m^2,C,W/m^2,W/m^2,W/m^2,W/m^2,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,,EUR/kWh
06-May 21:00:00,0.0,0.0,0.0,0.0,11.131338861736918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5277342074868,0.0,0.0,0.0,0.0,0.0,1754.993078900536,2982.1901422876413,1711.465344693049,1711.465344693049,0.0,1754.9930789005357,1711.4653446930488,43.5277342074868,2.2737367544323206E-13,0.0,0.08,
06-May 22:00:00,0.0,0.0,0.0,0.0,11.124143811416753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.84644396663533,0.0,0.0,0.0,0.0,0.0,1458.3745303539663,1523.815611933675,1418.5280863873309,1418.5280863873309,0.0,1458.3745303539663,1418.5280863873309,39.84644396663533,0.0,0.0,0.08,
06-May 23:00:00,0.0,0.0,0.0,0.0,11.116948761096582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.03738844383715,0.0,0.0,0.0,0.0,0.0,643.8156119336749,880.0,611.7782234898377,611.7782234898377,0.0,1112.3195570496355,611.7782234898377,500.54133355979775,0.0,0.0,0.08,
07-May 00:00:00,0.0,0.0,0.0,0.0,12.75866596346782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,988.7284951552315,0.0,988.7284951552315,0.0,0.0,0.08,
07-May 01:00:00,0.0,0.0,0.0,0.0,13.087009403942067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,519.0824599564966,0.0,519.0824599564966,0.0,0.0,0.08,
07-May 02:00:00,0.0,0.0,0.0,0.0,13.415352844416315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,519.0824599564966,0.0,519.0824599564966,0.0,0.0,0.08,
07-May 03:00:00,0.0,0.0,0.0,0.0,13.74369628489056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,519.0824599564966,0.0,519.0824599564966,0.0,0.0,0.08,
07-May 04:00:00,0.0,0.0,0.0,0.0,14.072039725364808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,519.0824599564966,0.0,519.0824599564966,0.0,0.0,0.08,
07-May 05:00:00,19.803082383766185,19.803082383766185,0.0,17.027840729103602,14.400383165839056,2.775241654662583,0.984289956322238,0.4734170758194802,0.0,127.51939497811782,38.1687742419483,-8.881784197001252E-16,-3.052188142775634,-0.23733057369055158,-8.881784197001252E-16,0.0,6.014480055584372,0.0,0.0,0.013792644280535947,0.0,86.61186675277077,13.099010611623575,0.0,0.0,0.0,0.0,0.0,0.0,880.0,73.51285614114721,73.51285614114721,0.0,519.0824599564966,73.51285614114721,445.56960381534935,0.0,0.5271329721161523,0.08,
07-May 06:00:00,112.15146259742903,68.06973120686725,205.53566695929663,56.77986952360607,15.751724150015358,55.371593073822964,3.2817436500130897,1.5791587267805085,0.0,425.2163409323941,52.60764457559308,-3.552713678800501E-15,-10.316028321489465,-1.043311360021843,0.0,0.0,3.1593896303395717,0.0,0.0,0.26410209191028805,0.0,380.54454431606257,30.870333399138346,0.0,0.0,0.0,0.0,0.0,0.0,880.0,349.6742109169242,349.6742109169242,0.0,642.6735218509004,349.6742109169242,292.99931093397623,0.0,0.7519443117580731,0.08,
07-May 07:00:00,192.479350791365,134.84877885077026,153.65309193663177,148.08883747896985,17.066524919543923,44.39051331239514,16.296860451547566,12.01715423666686,0.0,980.9557986562869,56.38008399762774,57.33492036119792,-12.149695016359521,-2.4003932474738465,1.4210854715202004E-14,0.0,5.647347233340575,0.0,0.0,1.3980629346644706,0.0,874.7454723932892,32.480656869003994,0.0,0.0,0.0,0.0,51.282019400099884,0.0,931.2820194000999,790.9827961241854,790.9827961241854,0.0,790.9827961241853,790.9827961241853,0.0,1.1368683772161603E-13,0.6521705430688194,0.08,
07-May 08:00:00,293.2029793501151,203.97352005257676,169.90162912682968,262.262191161784,18.30923330594904,30.940788188331055,18.58077341594743,10.287338713233853,0.0,1911.4975072770164,50.035452847434556,128.34114742194953,11.627327139524684,-4.699926090712732,1.4210854715202004E-14,0.0,10.720482848672987,0.0,0.0,5.359901046725069,0.0,1710.113122063422,36.08942096231287,0.0,0.0,0.0,0.0,611.140568809236,0.0,1542.422588209336,1062.8831322918738,1062.8831322918738,0.0,1062.8831322918738,1062.8831322918738,0.0,0.0,0.4948417050616993,0.08,
07-May 09:00:00,443.47445105992523,255.1181750188412,287.74982881392435,441.78321206028835,19.446246516363836,1.6912389996368802,25.779716116461266,8.185372546090472,0.0,3340.030430627463,18.85645924921333,276.2793210456497,107.7021053055225,-8.022852980228567,2.842170943040401E-14,0.0,16.87406022387907,0.0,0.0,15.618678108841973,0.0,2912.7226596745854,38.62146622157955,0.0,0.0,0.0,0.0,1564.0359373723206,0.0,3106.4585255816564,1310.0652560806852,1310.0652560806852,0.0,1310.0652560806816,1310.0652560806816,0.0,3.637978807091713E-12,0.3620763724578256,0.08,
07-May 10:00:00,526.2026141740358,319.7496916232118,273.64615867342746,555.9638102012026,20.446819751916408,-29.76119602716676,26.63759158951438,6.257270451902656,0.0,4283.934685428643,3.7971724562957183,287.8971181035423,215.046416094383,-10.319161571619894,7.105427357601002E-14,0.0,21.01916670478208,0.0,0.0,25.839234511592736,0.0,3740.654739129667,40.43764012198561,0.0,0.0,0.0,0.0,2217.124356274834,0.0,5323.5828818564905,1483.0927427328477,1483.0927427328477,0.0,1483.0927427328472,1483.0927427328468,4.547473508864641E-13,9.094947017729282E-13,0.3257153696056381,0.08,
07-May 11:00:00,593.9437638529074,331.7251741927419,320.5672182476781,656.3275358116657,21.283897546054657,-62.3837719587583,25.029653238621094,5.475629697886302,0.0,5125.484251047546,-10.912529221694202,182.98970114116395,339.6495732579382,-12.605064234719567,-2.842170943040401E-14,0.0,25.51412443221608,0.0,0.0,38.555124156112896,0.0,4562.293321516531,40.22342642729895,0.0,0.0,0.0,0.0,3063.695364735265,0.0,8387.278246591755,1458.3745303539672,1458.3745303539672,0.0,1458.3745303539663,1458.3745303539658,4.547473508864641E-13,1.3642420526593924E-12,0.27130944370335913,0.08,
07-May 12:00:00,618.8930780881124,321.2030800072747,354.03583119079406,704.3560773221153,21.934845343449588,-85.46299923400295,22.002029301120572,5.1633250375622755,0.0,5546.192021234312,-13.853401747499712,227.17901597218957,416.38229704442904,-13.432311235368903,0.0,0.0,27.1228202909128,0.0,0.0,43.781729909715374,0.0,4859.011870999933,94.98092171386733,0.0,0.0,0.0,0.0,412.72175340824384,0.0,8800.0,4351.309195877822,4351.309195877822,0.0,1062.8831322918738,1062.8831322918738,0.0,3288.426063585948,0.7543000621063377,0.08,
07-May 13:00:00,572.4318060329512,319.8192900788182,307.5068829789439,655.9522282366703,22.38206153760825,-83.52042220371914,21.47787569849926,5.1743174894100745,0.0,5153.967287049353,-11.520839883712377,208.07876137345312,362.79842545939323,-12.552876582276086,0.0,0.0,25.363864151721913,0.0,0.0,38.23653990981267,0.0,4543.56341262096,97.16911287194694,0.0,0.0,0.0,0.0,0.0,0.0,8800.0,4446.394299749013,4446.394299749013,0.0,790.9827961241853,790.9827961241853,0.0,3655.4115036248277,0.8276604943127178,0.08,
07-May 14:00:00,514.0307421417409,308.55511555545945,269.92987820435343,584.7438613300835,22.613453417719782,-70.7131191883426,22.43907119819881,5.321577887000984,0.0,4561.692508285597,-2.119662936997091,188.96744494109294,282.7227065176291,-11.178479134103924,-2.842170943040401E-14,0.0,23.15561495004424,0.0,0.0,30.321890753078268,0.0,4049.8229931948526,86.11111109118693,0.0,0.0,0.0,0.0,0.0,0.0,8800.0,3963.7118821036656,3963.7118821036656,0.0,741.5463713664236,741.5463713664236,0.0,3222.165510737242,0.8276617260371031,0.08,
07-May 15:00:00,403.17952460277803,260.23041959443367,215.2353255843576,448.9635974430994,22.622764155148026,-45.78407284032136,20.351312103616912,5.594032402443181,0.0,3464.519491554351,16.822020567563158,113.86729570898407,155.82001097304402,-8.680199660693466,0.0,0.0,18.417487812338507,0.0,0.0,18.282952257075113,0.0,3149.98992389604,68.02432399038274,0.0,0.0,0.0,0.0,0.0,0.0,8800.0,3081.9655999056577,3081.9655999056577,0.0,790.9827961241853,790.9827961241853,0.0,2290.9828037814723,0.8381719499034447,0.08,
07-May 16:00:00,295.56657076748684,209.92082680625828,159.5181373329379,306.83269830696355,22.40974198786686,-11.266127539476713,15.780187540124123,6.857444478230024,0.0,2327.557592903711,45.923174726034645,55.03081518758988,62.00431099145441,-5.911149215425895,1.4210854715202004E-14,0.0,12.940977583606525,0.0,0.0,8.478605391590445,0.0,2149.0908582388606,49.36909518772045,0.0,0.0,0.0,0.0,0.0,0.0,8800.0,2099.72176305114,2099.72176305114,0.0,790.9827961241853,790.9827961241853,0.0,1308.7389669269546,0.8355579493544291,0.08,
07-May 17:00:00,199.16172357769562,141.47756662930098,148.61645479819114,195.158543853123,21.980147028096894,4.003179724572618,11.690562383053585,9.228861837869145,0.0,1427.01838978772,52.40187443106275,19.879711575041817,16.403214714485,-3.6538832310953095,0.0,0.0,8.320092948437996,0.0,0.0,3.239512474458782,0.0,1330.4278668753293,38.38957128245023,0.0,0.0,0.0,0.0,0.0,0.0,8800.0,1292.038295592879,1292.038295592879,0.0,1062.8831322918738,1062.8831322918738,0.0,229.15516330100513,0.8083590079380917,0.08,
07-May 18:00:00,117.55509308096451,77.49683467141398,175.69006015862385,100.23807160328953,21.345595509065273,17.317021477674984,7.003658443022773,14.205535685003353,0.0,647.2465065224072,55.63381874766934,9.619469982154065,-1.6687166574294339,-1.5934593410881417,0.0,0.0,3.6427342939297205,0.0,0.0,0.6160884457867705,0.0,580.9965710513849,39.04985716527459,0.0,0.0,0.0,0.0,0.0,803.2233221659392,7996.776677834061,1345.1700360520497,1345.1700360520497,0.0,1384.2198932173242,1345.1700360520495,39.0498571652747,2.2737367544323206E-13,1.6385547102980689,0.08,
07-May 19:00:00,33.00444530425672,20.801286737045917,167.96676581424697,17.951584652043458,20.52324568245086,15.052860652213262,1.0377017669307547,0.499079511457194,0.0,134.43723963023862,38.67192624678033,-1.7763568394002505E-15,-1.264341792736551,-0.2500858517841974,8.881784197001252E-16,0.0,5.998405126746994,0.0,0.0,0.015307911595312848,0.0,91.26602798963673,40.88134969037374,0.0,0.0,0.0,0.0,0.0,1490.6995642587333,6506.0771135753275,1541.0842425579963,1541.0842425579963,0.0,1581.9655922483705,1541.0842425579963,40.88134969037419,0.0,10.481901000076538,0.08,
07-May 20:00:00,0.0,0.0,0.0,0.0,19.860472269092995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.00566826967801,0.0,0.0,0.0,0.0,0.0,1853.8659284160592,4652.211185159268,1808.8602601463813,1808.8602601463813,0.0,1853.8659284160592,1808.8602601463813,45.00566826967801,0.0,0.0,0.08,
07-May 21:00:00,0.0,0.0,0.0,0.0,19.197698855735126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5277342074868,0.0,0.0,0.0,0.0,0.0,1754.993078900536,2897.2181062587324,1711.465344693049,1711.465344693049,0.0,1754.9930789005357,1711.4653446930488,43.5277342074868,2.2737367544323206E-13,0.0,0.08,
07-May 22:00:00,0.0,0.0,0.0,0.0,18.53492544237726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.84644396663533,0.0,0.0,0.0,0.0,0.0,1458.3745303539663,1438.8435759047659,1418.5280863873309,1418.5280863873309,0.0,1458.3745303539663,1418.5280863873309,39.84644396663533,0.0,0.0,0.08,
07-May 23:00:00,0.0,0.0,0.0,0.0,17.872152029019393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.606385307954326,0.0,0.0,0.0,0.0,0.0,558.843575904766,880.0,525.2371905968116,525.2371905968116,0.0,1112.3195570496355,525.2371905968116,587.0823664528239,0.0,0.0,0.08,
08-May 00:00:00,0.0,0.0,0.0,0.0,16.933590099835968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,541.6341357922084,0.0,541.6341357922084,0.0,0.0,0.08,
08-May 01:00:00,0.0,0.0,0.0,0.0,16.71760612561167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,541.6341357922084,0.0,541.6341357922084,0.0,0.0,0.08,
08-May 02:00:00,0.0,0.0,0.0,0.0,16.501622151387373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,541.6341357922084,0.0,541.6341357922084,0.0,0.0,0.08,
08-May 03:00:00,0.0,0.0,0.0,0.0,16.28563817716307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,541.6341357922084,0.0,541.6341357922084,0.0,0.0,0.08,
08-May 04:00:00,0.0,0.0,0.0,0.0,16.069654202938775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,640.11306957261,0.0,640.11306957261,0.0,0.0,0.08,
08-May 05:00:00,6.1666364355700125,6.1666364355700125,0.0,0.0,16.14041189125699,6.1666364355700125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,812.451203688313,0.0,812.451203688313,0.0,0.0,0.08,
08-May 06:00:00,41.34516777117652,41.34516777117652,0.0,36.34769767977694,16.49210333645889,4.9974700913995775,2.1012523444163937,1.0103146681167694,0.0,272.2039101647265,48.439321612296254,0.0,-6.084567982396223,-0.6201616823851989,-3.552713678800501E-15,0.0,4.110304146614137,0.0,0.0,0.09332770981878948,0.0,226.26568636077877,21.541170546765404,0.0,0.0,0.0,0.0,0.0,0.0,880.0,204.72451581401336,204.72451581401336,0.0,1058.6485381393165,204.72451581401333,853.9240223253032,2.842170943040401E-14,0.6877164466246399,0.08,
08-May 07:00:00,82.42066068354495,82.42066068354495,0.0,71.57432470192073,17.11326980400759,10.846335981624222,4.137497222536851,2.119125458411807,0.0,534.9519795517613,54.448323102392614,0.0,-9.927211662588524,-1.3389544816292835,-3.552713678800501E-15,0.0,3.0514367988979707,0.0,0.0,0.43500221698338626,0.0,488.2833835777052,33.66604152696594,0.0,0.0,0.0,0.0,0.0,0.0,880.0,454.61734205073924,454.61734205073924,0.0,1329.4656060354207,454.61734205073924,874.8482639846815,0.0,0.7755417894582037,0.08,
08-May 08:00:00,167.36145081615277,137.4829689322389,56.54485457888496,147.89016119563496,17.700369973312306,19.47128962051781,9.689081441092828,5.060698099538773,0.0,1090.4197257544772,55.84615724107186,42.31474894853235,-9.4240187507892,-2.734294728309592,0.0,0.0,6.399557210970897,0.0,0.0,1.814072053469768,0.0,996.2035037795312,35.16887025147308,0.0,0.0,0.0,0.0,0.0,0.0,880.0,961.0346335280581,961.0346335280581,0.0,1501.8037401511235,961.0346335280581,540.7691066230655,0.0,0.7934438928220933,0.08,
08-May 09:00:00,166.81917437717965,137.63848605296297,44.375378852670885,154.31689634091651,18.23752552092888,12.502278036263135,8.958027988846256,3.6533335925179506,0.0,1160.568329680733,55.35584606485342,48.70225744264329,-6.64218640817529,-2.9021354135822803,-7.105427357601002E-15,0.0,6.775122037462026,0.0,0.0,2.0436204588747766,0.0,1057.2358054986576,35.776630900430014,0.0,0.0,0.0,0.0,0.0,0.0,880.0,1021.4591745982275,1021.4591745982275,0.0,1477.184006706023,1021.4591745982275,455.7248321077954,0.0,0.8082095884549396,0.08,
08-May 10:00:00,211.68731702731714,171.76756909824098,52.7149146777887,202.9448405274745,18.710208892666717,8.742476499842638,10.671890561013832,3.9241507167620737,0.0,1542.576665855031,50.97663313898686,64.14993806559488,2.607720435323826,-3.8898285540973427,-7.105427357601002E-15,0.0,8.944780523693133,0.0,0.0,3.6713987222329174,0.0,1416.1160235232974,36.06130412255817,0.0,0.0,0.0,0.0,321.4061812614232,0.0,1201.4061812614234,1058.6485381393165,1058.6485381393165,0.0,1058.6485381393165,1058.6485381393165,5.684341886080802E-14,0.0,0.63692786972046,0.08,
08-May 11:00:00,248.22168423667233,203.65312330406573,54.30713662147501,243.65813087149544,19.105636206225093,4.563553365176887,11.8993860690834,4.347250841827505,0.0,1862.500135537187,50.0174762194773,38.603405703231914,14.712550193877219,-4.803304088651624,0.0,0.0,10.76401515140958,0.0,0.0,5.598304213933404,0.0,1747.6076881439096,32.90044014604816,0.0,0.0,0.0,0.0,902.2560443095489,0.0,2103.662225570972,812.451203688313,812.451203688313,0.0,812.451203688313,812.451203688313,0.0,0.0,0.4071297543210321,0.08,
08-May 12:00:00,236.00933903296345,193.67434292261356,50.191695204927676,234.2988744892093,19.41311299563107,1.7104645437541421,10.847054349786081,4.127579525430814,0.0,1796.2655306285974,50.00298238963967,20.37773666163413,14.270499957282302,-4.673459406233109,0.0,0.0,10.47508775119013,0.0,0.0,5.299718215880378,0.0,1700.5129650592041,32.46405258176571,0.0,0.0,0.0,0.0,1077.175309795029,0.0,3180.837535366001,590.8736026824092,590.8736026824092,0.0,590.8736026824092,590.8736026824092,0.0,0.0,0.30792209364307616,0.08,
08-May 13:00:00,248.91141565012816,204.7170423502564,53.627853037845796,248.84631622937894,19.624323446703333,0.06509942074922037,11.5201356260745,4.341351212480931,0.0,1908.1457527108444,49.89723703279597,44.8081289095107,19.808215100765285,-4.897493950245332,-1.4210854715202004E-14,0.0,10.944373778471501,0.0,0.0,5.820022244736033,0.0,1781.76526959481,32.25913781719625,0.0,0.0,0.0,0.0,1109.3930622050034,0.0,4290.230597571004,640.1130695726101,640.1130695726101,0.0,640.11306957261,640.11306957261,0.0,1.1368683772161603E-13,0.3140812014129551,0.08,
08-May 14:00:00,230.80213741520737,185.64657780131876,59.11352488064172,243.25826795994607,19.733555301070556,-12.456130544738699,11.577326260510558,3.6952680732919876,0.0,1867.2026669981155,50.00954512348252,42.361027124271615,18.973372307867066,-4.794295550719136,0.0,0.0,10.73514198072833,0.0,0.0,5.577325585570413,0.0,1744.3405504269147,32.90044014604816,0.0,0.0,0.0,0.0,898.9889065925539,0.0,5189.219504163558,812.4512036883127,812.4512036883127,0.0,812.451203688313,812.4512036883127,2.2737367544323206E-13,0.0,0.40779898579384666,0.08,
08-May 15:00:00,190.8139875383607,155.4623738045821,53.00690427428478,187.82458915945773,19.737854346138832,2.989398378902962,9.477829543128612,3.6734420517871613,0.0,1430.5744708535983,52.46111510449434,28.226253171959335,5.120377454039032,-3.6712774071096095,0.0,0.0,8.421748935208058,0.0,0.0,3.2704248485663876,0.0,1336.7458287464412,36.06130412255817,0.0,0.0,0.0,0.0,242.03598648456693,0.0,5431.255490648125,1058.6485381393163,1058.6485381393163,0.0,1058.6485381393165,1058.6485381393163,1.1368683772161603E-13,0.0,0.6882018245128899,0.08,
08-May 16:00:00,163.1320869951026,134.42468099286774,53.17771260108179,157.2079755813901,19.637104312774444,5.924111413712524,8.435085262578216,3.854531820576138,0.0,1186.8813561005504,55.13278340369345,18.316768359115365,-0.5352418216770491,-3.0410379816962196,7.105427357601002E-15,0.0,7.02922082199499,0.0,0.0,2.243933470381744,0.0,1107.7349298487381,38.98535293799822,0.0,0.0,0.0,0.0,0.0,270.9701430768833,5160.285347571241,1339.7197199876232,1339.7197199876232,0.0,1378.7050729256218,1339.7197199876232,38.98535293799862,0.0,1.0405329561223575,0.08,
08-May 17:00:00,85.89544991517526,85.89544991517526,0.0,75.18668403324986,19.434030019842034,10.708765881925402,4.346452193499001,2.1475965487968756,0.0,562.5926830329131,55.00375478263811,-3.552713678800501E-15,-5.822150063383141,-1.401807253115626,-1.4210854715202004E-14,0.0,3.1532381795703586,0.0,0.0,0.47680151469598886,0.0,511.1828458725074,41.00660887917318,0.0,0.0,0.0,0.0,0.0,1089.0998280590177,4071.1855195122234,1559.276065052352,1559.276065052352,0.0,1600.282673931525,1559.276065052352,41.00660887917318,0.0,2.5322031579016278,0.08,
08-May 18:00:00,43.89892701720139,43.89892701720139,0.0,38.2713449862934,19.134123680553206,5.627582030907988,2.212385747149559,0.9817825894998622,0.0,287.2820767605841,48.69865665536633,0.0,-4.079763851296862,-0.6557038442638478,1.7763568394002505E-15,0.0,3.986984644474182,0.0,0.0,0.10432610252456997,0.0,239.2275770537798,45.25264000247356,0.0,0.0,0.0,0.0,0.0,1631.8721647738498,2439.3133547383736,1825.8471018251562,1825.8471018251562,0.0,1871.0997418276295,1825.847101825156,45.25264000247356,2.2737367544323206E-13,5.825150447447634,0.08,
08-May 19:00:00,8.503692403273465,8.503692403273465,0.0,0.0,18.51377479654609,8.503692403273465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.719055964473384,0.0,0.0,0.0,0.0,0.0,1559.3133547383736,880.0,1518.5942987739002,1518.5942987739002,0.0,1772.6208080472277,1518.5942987739002,254.02650927332746,0.0,0.0,0.08,
08-May 20:00:00,0.0,0.0,0.0,0.0,17.60555434767634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1477.184006706023,0.0,1477.184006706023,0.0,0.0,0.08,
08-May 21:00:00,0.0,0.0,0.0,0.0,16.439305028402206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,1132.5077384746178,0.0,1132.5077384746178,0.0,0.0,0.08,
08-May 22:00:00,0.0,0.0,0.0,0.0,15.27305570912808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,984.7893378040154,0.0,984.7893378040154,0.0,0.0,0.08,
08-May 23:00:00,0.0,0.0,0.0,0.0,14.10680638985395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,541.6341357922084,0.0,541.6341357922084,0.0,0.0,0.08,
09-May 00:00:00,0.0,0.0,0.0,0.0,10.631253941010765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,541.6341357922084,0.0,541.6341357922084,0.0,0.0,0.08,
09-May 01:00:00,0.0,0.0,0.0,0.0,10.048834980339528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,541.6341357922084,0.0,541.6341357922084,0.0,0.0,0.08,
